"dateTime","r0_1","Cn2","residual_Kolmo","r0Kalman","L0Kalman","residual_Kalman","r0power","r0expo","residual_power","r0max","r0min","Cn2max","Cn2min","r0noTT.0.","Cn2noTT","r0noTT.1.","residual_KolmonoTT","imamax","npixsat","offsets.0.","offsets.1.","flagdata"
NA,2.14909,4.2008e-14,5e-04,1.93035,9.98438,0.00048,2.16565,1.6348,0.00048,1.89747,2.38432,5.1698e-14,3.5331e-14,4.55258,2.55019,1.2023e-14,5e-05,52917.368,0,-39,21,0
NA,2.30641,3.7342e-14,0.00109,1.7229,26.56958,0.00102,2.34051,1.57332,0.00102,1.62748,2.67012,6.6768e-14,2.9256e-14,5.8896,3.19064,7.8274e-15,5e-05,62260.77,0,-39,21,0
NA,3.18846,2.1767e-14,0.00062,2.41667,33.96622,0.00058,3.20746,1.58171,0.00058,2.18518,3.42575,4.0859e-14,1.9312e-14,6.23322,3.35424,7.1216e-15,5e-05,60080.522,0,-39,21,0
NA,3.09853,2.283e-14,0.00063,2.39865,30.06714,0.00059,3.1265,1.58387,0.00059,2.08096,3.53797,4.4326e-14,1.8302e-14,3.86677,2.19559,1.5783e-14,6e-05,62728.8,0,-39,21,0
NA,3.05132,2.3422e-14,0.00079,2.22346,36.37891,0.00074,3.08887,1.56744,0.00074,1.91744,3.1223,5.0803e-14,2.2541e-14,3.78945,2.17095,1.6323e-14,6e-05,65513.808,0,-39,21,0
NA,2.80641,2.6926e-14,0.00096,1.95859,36.62891,0.00089,2.85156,1.55075,0.00089,1.77419,2.91978,5.7822e-14,2.5206e-14,3.49841,1.99625,1.8649e-14,6e-05,62056.582,0,-39,21,0
NA,3.00396,2.404e-14,0.00081,2.16758,35.99756,0.00075,3.04141,1.56067,0.00075,1.92157,3.17687,5.0622e-14,2.1899e-14,3.75572,2.11725,1.6568e-14,6e-05,57901.572,0,-39,21,0
NA,2.4722,3.3263e-14,0.00103,1.84876,26.88672,0.00096,2.50393,1.56709,0.00096,1.66808,2.70667,6.4082e-14,2.86e-14,3.07234,1.77033,2.3155e-14,6e-05,52154.936,0,-39,21,0
NA,2.50462,3.2548e-14,0.00122,1.73595,33.48837,0.00112,2.54587,1.54495,0.00112,1.54477,2.65018,7.2832e-14,2.9623e-14,3.08868,1.79962,2.2951e-14,6e-05,55956.704,0,1,3,0
NA,2.56706,3.1239e-14,0.00104,1.83971,31.92432,0.00095,2.61613,1.55731,0.00096,1.69227,2.78028,6.2562e-14,2.7349e-14,5.04712,2.78581,1.0124e-14,5e-05,56710.374,0,1,3,0
NA,0.51234,4.5832e-13,0.00298,0.33429,0.16259,0.0023,1.93183,1.24023,0.00231,0.48454,0.53461,5.0297e-13,4.2694e-13,0.34036,0.28477,9.0617e-13,0.00134,58809.288,0,1,3,0
NA,1.01324,1.4709e-13,0.00219,0.90784,6.04395,0.00216,1.02699,1.62417,0.00216,0.85652,1.12777,1.9462e-13,1.2304e-13,1.08004,0.74823,1.3224e-13,0.00021,47621.44,0,1,3,0
NA,0.20498,2.1098e-12,0.85982,0.06411,7.54057,0.84685,0.06411,1.67671,0.84724,0.06892,0.15182,1.2977e-11,3.4796e-12,0.08309,0.31393,9.5032e-12,0.74311,50300.156,0,1,2,1
NA,0.37419,7.7375e-13,0.02384,0.2692,5.3125,0.02222,0.27107,1.68323,0.02221,0.25517,0.43493,1.4646e-12,6.0218e-13,0.68228,0.51139,2.8433e-13,0.00069,61201.574,0,1,3,0
NA,0.27882,1.2635e-12,0.01026,0.25396,14.2081,0.00921,0.25207,1.67209,0.00911,0.27795,0.31138,1.27e-12,1.051e-12,1.07896,0.74815,1.3246e-13,0.00023,65528,1,1,2,0
NA,0.12926,4.5496e-12,0.07631,0.10498,2.68164,0.07105,0.10926,1.67417,0.0705,0.11434,0.15838,5.5814e-12,3.2428e-12,0.76749,0.55857,2.3369e-13,0.00067,57317.086,0,1,2,0
NA,0.14142,3.9168e-12,0.0543,0.1237,14.13168,0.0505,0.12267,1.67385,0.05027,0.1286,0.16847,4.5886e-12,2.9257e-12,1.29769,1.04897,9.7382e-14,9e-04,57378.924,0,1,2,0
NA,0.15802,3.255e-12,0.05342,0.13389,24.49931,0.04929,0.13302,1.67292,0.0492,0.14219,0.19342,3.8814e-12,2.3241e-12,1.04241,0.72784,1.4029e-13,0.00027,65062.604,0,1,2,0
NA,0.17578,2.7257e-12,0.034,0.15353,20.01616,0.03105,0.15406,1.67319,0.03107,0.16916,0.21102,2.9058e-12,2.0101e-12,1.16055,0.79297,1.1731e-13,0.00023,65527.734,0,1,2,0
NA,0.20143,2.1721e-12,0.0312,0.1662,3.1001,0.02873,0.17018,1.67214,0.02841,0.18581,0.24682,2.4849e-12,1.5481e-12,4.28688,2.99934,1.329e-14,0.00016,65528,1,1,2,0
NA,0.16266,3.102e-12,0.08243,0.12047,3.13281,0.07603,0.12547,1.67018,0.0758,0.12803,0.20739,4.6229e-12,2.069e-12,1.15615,0.79328,1.1805e-13,0.00019,65086.728,0,1,2,0
NA,0.14137,3.9188e-12,0.04309,0.12428,15.42436,0.03877,0.093,1.93663,0.03792,0.13914,0.16478,4.024e-12,3.0356e-12,1.0886,0.75215,1.3051e-13,0.00029,65505.48,0,1,2,0
NA,0.16538,3.0174e-12,0.02777,0.14892,67.15275,0.02452,0.14718,1.6736,0.02441,0.16668,0.19111,2.9784e-12,2.3712e-12,1.28882,0.86874,9.8501e-14,0.00021,62382.704,0,1,2,0
NA,0.08423,9.2896e-12,0.10101,0.07459,14.8836,0.09081,0.0747,1.67218,0.09043,0.0824,0.09909,9.6357e-12,7.0851e-12,3.46644,2.71215,1.8936e-14,0.00027,64064.404,0,1,2,0
NA,0.0847,9.2041e-12,0.0739,0.07653,34.23615,0.06292,0.05824,1.99165,0.05949,0.08717,0.09617,8.7733e-12,7.4477e-12,3.79074,3.01936,1.6314e-14,0.00021,64621.656,0,1,2,0
NA,0.09934,7.0564e-12,0.12132,0.08166,4.4165,0.11207,0.08309,1.67323,0.11138,0.08796,0.12523,8.6415e-12,4.7962e-12,3.1574,2.57382,2.2125e-14,0.00035,65346.764,0,1,2,0
NA,0.11221,5.7596e-12,0.11566,0.08793,2.68164,0.1072,0.09221,1.66917,0.10659,0.09559,0.14196,7.5234e-12,3.8919e-12,1.16086,0.7968,1.1725e-13,0.00025,65518.432,0,1,2,0
NA,0.10489,6.4445e-12,0.09082,0.09056,9.85059,0.08351,0.091,1.66575,0.08304,0.09754,0.12723,7.2744e-12,4.6713e-12,2.55302,1.91094,3.1526e-14,0.00036,65398.552,0,1,2,0
NA,0.09329,7.8352e-12,0.08499,0.08222,11.32114,0.07633,0.06592,1.92186,0.07412,0.09124,0.11014,8.1308e-12,5.9405e-12,3.48284,2.78112,1.8788e-14,0.00029,63374.876,0,1,2,0
NA,0.13337,4.3182e-12,0.05371,0.11652,12.49572,0.04892,0.11587,1.67354,0.04862,0.12604,0.15858,4.7452e-12,3.2362e-12,3.04065,2.24786,2.3559e-14,0.00031,64461.142,0,1,2,0
NA,0.25865,1.4319e-12,0.03763,0.19365,3.9375,0.03459,0.19865,1.66917,0.03447,0.20065,0.32961,2.1863e-12,9.5592e-13,5.28913,3.55907,9.3639e-15,0.00012,65526.03,0,-40,20,0
NA,0.09489,7.6154e-12,0.13965,0.07614,2.84375,0.12942,0.07849,1.6728,0.12822,0.07969,0.1178,1.0189e-11,5.3112e-12,4.04523,3.15816,1.4639e-14,0.00024,64407.624,0,-40,20,0
NA,0.12016,5.1388e-12,0.09539,0.09828,9.49768,0.08781,0.10016,1.66917,0.08783,0.10432,0.14953,6.5038e-12,3.5692e-12,4.56313,3.51535,1.1976e-14,0.00018,49824.318,0,-40,20,0
NA,0.30114,1.1112e-12,0.02333,0.23614,4.1875,0.02158,0.24583,1.67335,0.02159,0.25001,0.37602,1.5153e-12,7.675e-13,4.66069,3.11699,1.1561e-14,0.00013,65526.116,0,1,1,0
NA,0.13208,4.389e-12,0.07478,0.10599,2.99805,0.06908,0.11083,1.67198,0.06876,0.11714,0.16203,5.3611e-12,3.1221e-12,4.24029,3.13576,1.3534e-14,2e-04,60538.58,0,-40,20,0
NA,0.24445,1.5732e-12,0.02333,0.2057,3.40625,0.02171,0.2112,1.6698,0.02148,0.21986,0.29211,1.8773e-12,1.1691e-12,4.06545,2.69902,1.4518e-14,0.00018,60319.728,0,-40,20,0
NA,0.18517,2.4992e-12,0.0392,0.15657,13.65034,0.036,0.15658,1.67317,0.03593,0.16532,0.22698,3.0193e-12,1.7801e-12,8.18188,5.67452,4.5256e-15,8e-05,65513.542,0,-40,20,0
NA,0.12365,4.8993e-12,0.12261,0.09101,2.88257,0.11288,0.0963,1.66895,0.11267,0.09891,0.15425,7.1073e-12,3.3889e-12,5.23401,3.90445,9.5288e-15,0.00015,65483.456,0,-40,20,0
NA,0.19412,2.3101e-12,0.02146,0.17478,45.56556,0.01898,0.11564,1.99605,0.01827,0.19402,0.22018,2.3121e-12,1.8727e-12,2.14217,1.33596,4.2235e-14,0.00013,65528,2,-40,20,0
NA,0.23057,1.7342e-12,0.0344,0.18088,3.46484,0.03185,0.18651,1.67659,0.03176,0.19899,0.27565,2.2167e-12,1.2877e-12,1.33923,0.89912,9.24e-14,0.00032,65243.792,0,-40,20,0
NA,0.23329,1.7006e-12,0.02508,0.19218,3.26898,0.02311,0.19946,1.67146,0.02297,0.2093,0.28198,2.0378e-12,1.2399e-12,2.39954,1.46475,3.4958e-14,1e-04,65486.412,0,-40,20,0
NA,0.21462,1.9543e-12,0.03794,0.16899,3.0625,0.03508,0.17743,1.67018,0.03498,0.18301,0.27055,2.5485e-12,1.3285e-12,5.23075,3.67605,9.5387e-15,0.00013,53947.148,0,-40,20,0
NA,0.31841,1.0126e-12,0.02494,0.24411,4.20215,0.02305,0.24341,1.67979,0.02293,0.24927,0.38139,1.5228e-12,7.4958e-13,5.53428,3.56561,8.6828e-15,1e-04,65528,3,37,27,0
NA,0.19507,2.2914e-12,0.03174,0.16832,13.46338,0.02908,0.16656,1.67791,0.02896,0.17902,0.23457,2.6441e-12,1.6851e-12,2.94027,1.73906,2.4914e-14,7e-05,65528,1,-40,20,0
NA,0.21267,1.9842e-12,0.05267,0.15798,3.77734,0.0485,0.16267,1.67542,0.0484,0.16607,0.26001,2.9964e-12,1.4194e-12,5.43947,3.7656,8.9365e-15,0.00012,65528,1,-40,20,0
NA,0.26135,1.4074e-12,0.02274,0.21759,3.53125,0.02121,0.22134,1.67292,0.02102,0.23079,0.32437,1.7314e-12,9.818e-13,1.23003,0.83205,1.0647e-13,0.00033,59612.064,0,1,1,0
NA,0.3278,9.6475e-13,0.01966,0.26249,4.11719,0.01828,0.26466,1.67573,0.01819,0.27123,0.40688,1.3229e-12,6.7296e-13,1.28751,0.86265,9.8668e-14,0.00033,65528,3,-40,20,0
NA,0.19735,2.2475e-12,0.05395,0.14981,3.80127,0.04975,0.15415,1.6736,0.04962,0.157,0.24865,3.2905e-12,1.5291e-12,1.52579,0.99927,7.4348e-14,0.00022,65394.396,0,1,1,0
NA,0.1432,3.8356e-12,0.09583,0.10727,2.89203,0.08961,0.11023,1.67169,0.08943,0.11098,0.18375,5.8659e-12,2.5315e-12,1.11189,0.76894,1.2599e-13,0.00039,60383.38,0,1,1,1
NA,0.09612,7.4542e-12,0.18243,0.0705,2.1875,0.16814,0.07487,1.67198,0.16736,0.07682,0.12231,1.0831e-11,4.9887e-12,4.10881,3.24147,1.4264e-14,0.00021,59553.746,0,1,1,0
NA,0.08538,9.0813e-12,0.16236,0.06663,2.34375,0.15106,0.07171,1.66554,0.1509,0.07554,0.10836,1.1139e-11,6.1043e-12,4.73444,3.72658,1.1263e-14,0.00018,59992.83,0,1,1,1
NA,0.11005,5.9491e-12,0.11446,0.08815,4.59033,0.10559,0.09005,1.67417,0.10522,0.09379,0.13662,7.7656e-12,4.1486e-12,1.15169,0.79069,1.1881e-13,0.00032,64944.192,0,1,1,0
NA,0.24865,1.5291e-12,0.04983,0.17365,3.9375,0.04563,0.17928,1.67636,0.0456,0.17647,0.30373,2.7079e-12,1.0955e-12,1.05492,0.73051,1.3753e-13,0.00038,57849.54,0,1,1,0
NA,0.19219,2.3489e-12,0.06254,0.14137,3.48291,0.05757,0.14637,1.67134,0.05743,0.14705,0.24308,3.67e-12,1.5879e-12,0.94768,0.67266,1.6443e-13,0.00054,65520.858,0,1,1,0
NA,0.07472,1.1341e-11,0.21181,0.06115,8.46548,0.19526,0.06191,1.6694,0.19488,0.065,0.09388,1.4309e-11,7.7534e-12,3.26658,2.57231,2.0906e-14,3e-04,55737.052,0,1,2,0
NA,0.06732,1.3494e-11,0.15551,0.05914,9.74692,0.14379,0.05948,1.67082,0.14335,0.06558,0.08157,1.4099e-11,9.8006e-12,0.7932,0.65404,2.212e-13,0.00095,63520.952,0,1,2,1
NA,0.10323,6.6186e-12,0.08474,0.09045,52.15205,0.07708,0.0896,1.67028,0.07678,0.0989,0.12319,7.1086e-12,4.9293e-12,5.13889,3.83376,9.8246e-15,0.00014,65422.934,0,1,2,0
NA,0.13427,4.2702e-12,0.07227,0.11286,17.63659,0.06643,0.11365,1.67245,0.06648,0.11872,0.16555,5.2431e-12,3.0123e-12,4.27636,3.35932,1.3345e-14,0.00022,63712.542,0,1,2,0
NA,0.09688,7.3569e-12,0.16637,0.09002,1.29956,0.16252,0.09938,1.66604,0.16387,0.03018,0.04797,5.14e-11,2.3736e-11,0.08514,0.11468,9.1239e-12,0.09808,36664.558,0,1,2,1
NA,1.11814,1.2482e-13,0.00279,0.95565,7.78125,0.00284,1.13126,1.60792,0.00284,0.72261,1.08047,2.5838e-13,1.3215e-13,0.5549,0.43058,4.0124e-13,0.00145,65528,2,-40,21,0
NA,1.01852,1.4582e-13,0.00578,0.68687,15.73364,0.00535,1.06551,1.50086,0.00536,0.60481,1.13879,3.4759e-13,1.2107e-13,1.18699,0.81112,1.1298e-13,0.00027,65503.356,0,1,2,0
NA,1.27503,1.0028e-13,0.00382,0.88066,18.36719,0.00353,1.32471,1.51856,0.00354,0.77419,1.42463,2.3033e-13,8.3353e-14,1.27568,0.85762,1.002e-13,0.00027,64196.102,0,1,2,0
NA,1.33683,9.2676e-14,0.0029,0.99494,15.69751,0.0027,1.37968,1.54845,0.00271,0.91382,1.50844,1.7471e-13,7.5779e-14,1.60362,1.03315,6.8432e-14,0.00011,65528,6,-3,47,0
NA,0.98461,1.5428e-13,0.00513,0.70336,13.01562,0.00474,1.02554,1.53106,0.00477,0.66852,1.11902,2.9415e-13,1.2465e-13,1.63484,1.05742,6.6268e-14,0.00014,57933,0,1,2,0
NA,1.42347,8.3467e-14,0.00333,0.96285,20.82031,0.00305,1.485,1.50918,0.00306,0.88685,1.63221,1.8366e-13,6.6446e-14,1.70681,1.09565,6.1677e-14,0.00016,65528,10,-3,47,0
NA,0.91458,1.7447e-13,0.00359,0.74329,8.60706,0.00337,0.94787,1.58199,0.00339,0.74632,1.07341,2.4484e-13,1.336e-13,2.37078,1.45826,3.5668e-14,9e-05,42359.142,0,1,3,0
NA,0.8036,2.1645e-13,0.00713,0.57017,10.88672,0.0065,0.54461,1.69301,0.0065,0.5714,0.98552,3.8212e-13,1.5405e-13,5.31997,2.9014,9.2736e-15,5e-05,65528,9,-3,47,0
NA,0.66496,2.9678e-13,0.00893,0.49298,8.38708,0.0083,0.4843,1.68408,0.0083,0.48249,0.77127,5.0655e-13,2.3179e-13,1.23064,0.83668,1.0638e-13,0.00024,65129.786,0,-39,21,0
NA,0.78122,2.2689e-13,0.00608,0.60399,9.15674,0.00568,0.58002,1.69083,0.00567,0.59134,0.95631,3.6088e-13,1.6197e-13,1.92104,1.21341,5.0645e-14,1e-04,54940.89,0,1,3,0
NA,1.09431,1.2938e-13,0.00375,0.82307,13.01562,0.00348,1.13183,1.55219,0.0035,0.78724,1.3135,2.24e-13,9.5436e-14,2.17845,1.34838,4.1069e-14,1e-04,48571.678,0,1,3,0
NA,1.18942,1.126e-13,0.00406,0.83296,16.50099,0.00371,1.23308,1.52216,0.00373,0.79936,1.36919,2.1837e-13,8.9054e-14,3.44811,1.99934,1.9104e-14,6e-05,63740.238,0,1,3,0
NA,1.11058,1.2624e-13,0.0038,0.81933,13.26562,0.0035,1.14954,1.54214,0.00352,0.80295,1.35519,2.1674e-13,9.0594e-14,3.06286,1.79945,2.3275e-14,6e-05,59186.026,0,1,3,0
NA,1.15164,1.1882e-13,0.00341,0.8604,13.26562,0.00315,1.1967,1.54738,0.00316,0.84271,1.43154,1.9997e-13,8.2684e-14,2.31571,1.42047,3.7093e-14,0.00011,65528,12,-3,47,0
NA,0.88017,1.8599e-13,0.00478,0.69345,9.13086,0.00449,0.92423,1.55231,0.0045,0.65463,1.0286,3.0463e-13,1.4345e-13,1.72435,1.11053,6.0635e-14,0.00014,47600.964,0,-39,21,0
NA,1.06966,1.3439e-13,0.0035,0.82262,11.66602,0.00328,1.11931,1.55754,0.00329,0.79765,1.25316,2.1915e-13,1.0322e-13,1.50904,0.98806,7.5728e-14,0.00014,57860.274,0,1,3,0
NA,0.89495,1.809e-13,0.00647,0.62369,13.01562,0.00597,0.94808,1.51082,0.006,0.61192,0.9938,3.4088e-13,1.5191e-13,1.34321,0.89795,9.1944e-14,0.00017,42086.572,0,-39,21,0
NA,1.1075,1.2682e-13,0.0035,0.85452,11.58398,0.00327,1.16156,1.55231,0.00328,0.82514,1.32856,2.0712e-13,9.364e-14,2.28219,1.40458,3.8005e-14,8e-05,60267.16,0,1,3,0
NA,0.86603,1.9108e-13,0.00787,0.57312,13.48584,0.00711,0.91433,1.48201,0.00715,0.5594,1.00782,3.9588e-13,1.4841e-13,2.94171,1.74058,2.4894e-14,6e-05,64370.308,0,-39,21,0
NA,0.79276,2.2141e-13,0.00545,0.61673,8.90997,0.00508,0.6008,1.68432,0.00507,0.62284,0.97687,3.3098e-13,1.5633e-13,1.98511,1.24733,4.795e-14,0.00011,65528,10,-3,47,0
NA,0.85011,1.9708e-13,0.00776,0.56885,13.51562,0.00703,0.88462,1.494,0.00708,0.55797,1.00282,3.9757e-13,1.4964e-13,2.48681,1.51048,3.2937e-14,7e-05,65528,7,-3,47,0
NA,1.04638,1.394e-13,0.00403,0.77514,13.01562,0.00372,1.09009,1.54317,0.00374,0.76781,1.24263,2.3353e-13,1.0468e-13,2.66636,1.60017,2.9324e-14,7e-05,65528,9,-3,47,0
NA,0.69707,2.7435e-13,0.00789,0.52508,8.38708,0.00734,0.51214,1.68048,0.00733,0.51782,0.81297,4.5026e-13,2.1231e-13,1.34249,0.89837,9.2026e-14,0.00026,65528,1,-39,21,0
NA,0.96084,1.607e-13,0.00729,0.60857,16.04633,0.00657,1.01187,1.4731,0.00661,0.5907,1.10754,3.6153e-13,1.2681e-13,2.1236,1.32062,4.2852e-14,1e-04,63026.278,0,-39,21,0
NA,0.728,2.552e-13,0.00523,0.59081,7.30859,0.00494,0.58644,1.6807,0.00494,0.60348,0.85089,3.4887e-13,1.9678e-13,1.33586,0.89461,9.2789e-14,0.00018,65000.302,0,-39,21,0
NA,1.21393,1.0884e-13,0.00399,0.83646,17.28189,0.00362,1.25151,1.52372,0.00365,0.81555,1.45026,2.1119e-13,8.0913e-14,5.10184,2.80824,9.9438e-15,5e-05,62791.458,0,-39,21,0
NA,0.87865,1.8652e-13,0.00891,0.54664,15.89269,0.00796,0.94408,1.45094,0.00801,0.53008,0.98923,4.3303e-13,1.5308e-13,3.33552,1.92906,2.0191e-14,6e-05,65528,1,-39,21,0
NA,0.67777,2.8749e-13,0.0119,0.44022,11.06018,0.01072,0.4266,1.68907,0.01071,0.43884,0.76791,5.9327e-13,2.3348e-13,2.58107,1.57462,3.0957e-14,0.00011,59556.97,0,-39,21,0
NA,0.86097,1.9295e-13,0.00461,0.67605,9.36621,0.00431,0.91503,1.55231,0.00433,0.67258,1.02,2.912e-13,1.4547e-13,1.78687,1.14516,5.714e-14,0.00015,49201.614,0,-39,21,0
NA,0.68619,2.8163e-13,0.01022,0.46994,9.82812,0.00927,0.45432,1.68926,0.00926,0.46996,0.81484,5.2924e-13,2.115e-13,4.20824,2.39884,1.3707e-14,6e-05,48130.314,0,-39,21,0
NA,0.806,2.1538e-13,0.00748,0.55896,11.66602,0.00685,0.54697,1.69198,0.00686,0.55854,0.95531,3.9689e-13,1.6225e-13,1.92532,1.21721,5.0457e-14,0.00011,57817.01,0,-39,21,0
NA,0.83701,2.0225e-13,0.00647,0.59945,11.06018,0.0059,0.88417,1.52129,0.00595,0.5984,0.97885,3.5382e-13,1.558e-13,3.79668,2.1683,1.6271e-14,6e-05,65528,4,-3,47,0
NA,0.79515,2.203e-13,0.00665,0.57891,9.82812,0.00609,0.55953,1.69191,0.00608,0.58181,0.99086,3.7078e-13,1.5266e-13,3.37365,1.95677,1.9812e-14,7e-05,65528,4,-3,47,0
NA,1.00754,1.4848e-13,0.00645,0.65319,16.44747,0.0058,1.05581,1.48201,0.00583,0.63655,1.15434,3.1918e-13,1.1836e-13,5.57004,3.03305,8.5901e-15,5e-05,65528,1,-39,21,0
NA,0.82935,2.0537e-13,0.00604,0.61542,10.23853,0.00558,0.87029,1.53106,0.0056,0.61486,1.01227,3.3817e-13,1.4732e-13,2.52291,1.52376,3.2156e-14,8e-05,65528,1,-39,21,0
NA,0.63784,3.1811e-13,0.01293,0.4219,10.16797,0.0118,0.40909,1.69371,0.0118,0.41789,0.73386,6.4368e-13,2.5181e-13,1.10273,0.7591,1.2774e-13,0.00026,65528,1,-39,21,0
NA,0.86012,1.9327e-13,0.00415,0.69449,8.38281,0.00391,0.87148,1.58223,0.00392,0.70963,0.9977,2.663e-13,1.5093e-13,1.68121,1.08381,6.325e-14,0.00013,65528,1,-39,21,0
NA,0.83468,2.0319e-13,0.00741,0.57291,12.40979,0.00675,0.88165,1.50086,0.0068,0.56952,0.97467,3.8423e-13,1.5692e-13,2.84322,1.69737,2.6348e-14,7e-05,50759.718,0,-39,21,0
NA,1.09242,1.2975e-13,0.00649,0.6658,19.18457,0.00578,1.14451,1.46341,0.00582,0.64529,1.23565,3.1201e-13,1.0567e-13,4.43452,2.4868,1.2561e-14,5e-05,65528,4,-3,47,0
NA,0.74533,2.4538e-13,0.00618,0.58282,7.78125,0.00584,0.57595,1.68332,0.00584,0.58413,0.85748,3.6834e-13,1.9426e-13,1.06034,0.73724,1.3636e-13,0.00038,65528,6,-3,47,0
NA,0.66149,2.9938e-13,0.01262,0.43274,10.23438,0.01144,0.41006,1.69345,0.01142,0.42653,0.786,6.2207e-13,2.2459e-13,1.56141,1.01738,7.1543e-14,0.00017,65528,6,-3,47,0
NA,0.8657,1.912e-13,0.00875,0.54946,14.07812,0.00788,0.90958,1.47394,0.00795,0.53406,0.99683,4.2767e-13,1.5115e-13,2.11208,1.31297,4.3242e-14,9e-05,65528,7,-3,47,0
NA,0.91879,1.7314e-13,0.01181,0.48478,19.37231,0.0103,1.00885,1.38793,0.01042,0.4686,0.94573,5.3182e-13,1.65e-13,3.89684,2.21704,1.558e-14,5e-05,65528,5,-3,47,0
NA,0.77766,2.2862e-13,0.01247,0.44914,14.64551,0.01102,0.42339,1.70091,0.01101,0.44439,0.84796,5.8098e-13,1.9791e-13,4.1123,2.33789,1.4244e-14,6e-05,63672.9,0,-39,21,0
NA,1.06598,1.3516e-13,0.0061,0.68657,17.6414,0.00552,1.11425,1.48201,0.00554,0.66087,1.18494,2.9985e-13,1.1331e-13,2.62768,1.58647,3.0047e-14,8e-05,65479.832,0,-39,21,0
NA,0.73754,2.4972e-13,0.01433,0.4213,14.07812,0.01267,0.40589,1.69018,0.01266,0.40787,0.77436,6.7024e-13,2.3024e-13,2.15668,1.33778,4.1762e-14,1e-04,51694.726,0,-39,21,0
NA,0.84619,1.986e-13,0.01041,0.50345,16.24412,0.00928,0.92043,1.43639,0.00937,0.48909,0.90982,4.9519e-13,1.76e-13,2.19716,1.36445,4.0488e-14,1e-04,49528.768,0,-39,21,0
NA,0.658,3.0203e-13,0.01363,0.41571,11.3631,0.0123,0.39979,1.69291,0.01229,0.409,0.77069,6.6715e-13,2.3208e-13,1.40733,0.93757,8.5068e-14,0.00023,52355.936,0,-39,21,0
NA,0.79604,2.1989e-13,0.011,0.48011,14.41797,0.00981,0.46439,1.69018,0.00981,0.47259,0.88492,5.2436e-13,1.8433e-13,2.26442,1.39119,3.8504e-14,7e-05,65291.248,0,-39,21,0
NA,0.74367,2.463e-13,0.01087,0.47242,13.01562,0.00979,0.45571,1.69545,0.00979,0.46663,0.82036,5.3556e-13,2.0913e-13,1.85372,1.17835,5.3747e-14,0.00012,65262.624,0,-39,21,0
NA,0.89895,1.7956e-13,0.00894,0.54867,15.98851,0.00801,0.9675,1.44531,0.00806,0.53203,0.97519,4.304e-13,1.5678e-13,2.20914,1.36944,4.0123e-14,0.00011,52003.654,0,-39,21,0
NA,0.89533,1.8077e-13,0.00792,0.57933,13.90726,0.00715,0.94634,1.4731,0.00719,0.56046,0.99724,3.9463e-13,1.5104e-13,2.45497,1.50216,3.3653e-14,9e-05,49052.548,0,-39,21,0
NA,0.76774,2.3356e-13,0.01111,0.47977,13.02148,0.00996,0.45149,1.69903,0.00995,0.46463,0.85729,5.394e-13,1.9434e-13,2.09233,1.30331,4.3925e-14,1e-04,49446.018,0,-39,21,0
NA,0.71708,2.6171e-13,0.0121,0.45464,12.18982,0.0109,0.43335,1.6934,0.01088,0.43604,0.77185,5.9964e-13,2.315e-13,1.50399,0.98711,7.6153e-14,0.00016,61512.018,0,-39,21,0
NA,0.70302,2.7049e-13,0.01188,0.44891,12.04175,0.0107,0.43795,1.69163,0.0107,0.44509,0.80204,5.7945e-13,2.1715e-13,1.95069,1.24179,4.9368e-14,0.00013,65506.346,0,-39,21,0
NA,0.65296,3.0593e-13,0.01846,0.36468,13.49414,0.01623,0.34546,1.69637,0.01621,0.35705,0.68881,8.3667e-13,2.7985e-13,2.87484,1.71426,2.5867e-14,8e-05,54843.166,0,-39,21,0
NA,0.66758,2.9484e-13,0.02539,0.31232,16.63505,0.02175,0.29821,1.69083,0.02172,0.30402,0.61315,1.0937e-12,3.3974e-13,4.03993,2.2983,1.4671e-14,7e-05,56197.81,0,-39,21,0
NA,0.75702,2.391e-13,0.01622,0.40054,16.50099,0.01413,0.37603,1.69766,0.0141,0.38887,0.76984,7.2569e-13,2.3251e-13,3.61701,2.07563,1.7641e-14,6e-05,63833.084,0,-39,21,0
NA,0.62896,3.2563e-13,0.0145,0.40021,10.23438,0.0131,0.38611,1.68955,0.01308,0.39337,0.72681,7.1192e-13,2.559e-13,1.13087,0.77413,1.2248e-13,0.00023,65528,5,-3,47,0
NA,0.50312,4.724e-13,0.03046,0.26969,10.88672,0.02663,0.25947,1.69428,0.02659,0.26524,0.52459,1.3731e-12,4.4062e-13,2.10757,1.31062,4.3397e-14,9e-05,65528,2,-39,21,0
NA,0.52935,4.3403e-13,0.01666,0.35567,8.43922,0.01517,0.35474,1.68442,0.01517,0.35385,0.62764,8.4931e-13,3.2677e-13,1.23129,0.83431,1.0629e-13,2e-04,65528,7,-3,47,0
NA,0.4854,5.0149e-13,0.03167,0.26165,10.10938,0.02778,0.25665,1.69371,0.02779,0.2598,0.51216,1.4213e-12,4.5859e-13,1.48944,0.97821,7.7397e-14,0.00018,65528,5,-3,47,0
NA,0.41432,6.5293e-13,0.02758,0.27001,7.3327,0.02542,0.27179,1.68189,0.02542,0.24024,0.42459,1.6194e-12,6.2682e-13,0.46855,0.36647,5.319e-13,0.00192,44347.846,0,-39,21,1
NA,0.41132,6.609e-13,0.04509,0.21341,9.78883,0.03923,0.21274,1.68208,0.03923,0.21299,0.42517,1.9793e-12,6.254e-13,4.2998,2.77642,1.3224e-14,0.00011,57999.828,0,-39,21,0
